address,close_hour,id,latitude,longitude,name,open_hour,point,postal_code,reviews,url
神奈川県川崎市中原区小杉町３丁目４７２,23:00,Lbp4elIuTKi_luh1ZZ7IQA,35.5756057,139.659078,マクドナルド 武蔵小杉東急スクエア店 McDonald's MUSASHIKOSUGI TOKYU SQUAR,10:30,,211-0063,,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%9E%E3%82%AF%E3%83%88%E3%83%8A%E3%83%AB%E3%83%88-%E6%AD%A6%E8%94%B5%E5%B0%8F%E6%9D%89%E6%9D%B1%E6%80%A5%E3%82%B9%E3%82%AF%E3%82%A8%E3%82%A2%E5%BA%97-mcdonalds-musashikosugi-tokyu-squar/Lbp4elIuTKi_luh1ZZ7IQA/
