id,address,close_hour,latitude,longitude,name,open_hour,point,postal_code,reviews,url
aGCbdrlpS4yubh8fJWyeIA,神奈川県横浜市鶴見区駒岡2丁目4番33号,23:00,35.5254833,139.64908830000002,なか卯 横浜駒岡店 Nakau Yokohama-Komaoka,10:00,4.2,230-0071,42.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%AA%E3%81%8B%E5%8D%AF-%E6%A8%AA%E6%B5%9C%E9%A7%92%E5%B2%A1%E5%BA%97-nakau-yokohama-komaoka/aGCbdrlpS4yubh8fJWyeIA/
0lVZAlhnTDSraM0xyS_g7Q,港北区綱島西1-17-10 Yokohama,21:00,35.53810870000001,139.6307644,オムライスのひまわり omuraisunohimawari,11:00,4.5,223-0053,57.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AA%E3%83%A0%E3%83%A9%E3%82%A4%E3%82%B9%E3%81%AE%E3%81%B2%E3%81%BE%E3%82%8F%E3%82%8A-omuraisunohimawari/0lVZAlhnTDSraM0xyS_g7Q/
r4E9Emr1TPO2TH0fCIpOiA,1 Chome-1-10 Hiyoshihonchō Kōhoku-Ku Yokohama-Shi Kanagawa-ken,20:30,35.553703000000006,139.646319,北海道唐揚げ えぞ丸 日吉店 Ezomaru Hiyoshi,11:00,4.6,223-0062,77.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E5%8C%97%E6%B5%B7%E9%81%93%E5%94%90%E6%8F%9A%E3%81%91-%E3%81%88%E3%81%9D%E4%B8%B8-%E6%97%A5%E5%90%89%E5%BA%97-ezomaru-hiyoshi/r4E9Emr1TPO2TH0fCIpOiA/
aiEykDElT6y88qAxxm7ufw,中原区木月1-29-12  吉田店舗ビル１F Kawasaki,22:30,35.5658091,139.65149350000002,binwan,11:00,4.3,211-0025,68.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/binwan/aiEykDElT6y88qAxxm7ufw/
WH6mOH_ATIqVbsk8EgchdA,神奈川県川崎市高津区明津２３６－３,22:00,35.5670061,139.6376503,ガスト 新川崎明津店  Gusto Shinkawasaki Akutsu,10:30,4.6,213-0024,61.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AB%E3%82%B9%E3%83%88-%E6%96%B0%E5%B7%9D%E5%B4%8E%E6%98%8E%E6%B4%A5%E5%BA%97-gusto-shinkawasaki-akutsu/WH6mOH_ATIqVbsk8EgchdA/
3Wq7aVYxRCaFrOHK8wVtRg,神奈川県川崎市中原区新城5-1-3 フクシマビル,22:30,35.586835,139.629612,松乃家 武蔵新城店 Matsunoya Musashi Shinjo,10:00,4.5,211-0044,242.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%9D%BE%E4%B9%83%E5%AE%B6-%E6%AD%A6%E8%94%B5%E6%96%B0%E5%9F%8E%E5%BA%97-matsunoya-musashi-shinjo/3Wq7aVYxRCaFrOHK8wVtRg/
j3FN-mlARiaKHJZSXWUpsA,神奈川県横浜市港北区大倉山3-1-28,22:30,35.5216352,139.6296163,松屋 大倉山店  Matsuya Okurayama,10:00,4.5,222-0037,47.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E6%9D%BE%E5%B1%8B-%E5%A4%A7%E5%80%89%E5%B1%B1%E5%BA%97-matsuya-okurayama/j3FN-mlARiaKHJZSXWUpsA/
qXoHTbF8SxCdHK11E3H05A,神奈川県横浜市港北区綱島東1-1-18 松月鹿島ビル1F,19:00,35.5364854,139.63499019999998,パンの田島 綱島店 Pan no Tajima Tsunashima,09:00,4.7,223-0052,231.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%83%8F%E3%83%B3%E3%81%AE%E7%94%B0%E5%B3%B6-%E7%B6%B1%E5%B3%B6%E5%BA%97-pan-no-tajima-tsunashima/qXoHTbF8SxCdHK11E3H05A/
PcWJA019Q4mPEu0si9cZPQ,神奈川県横浜市鶴見区矢向４丁目４－６,22:00,35.5314225,139.6835472,ガスト 尻手駅前店 Gusto Shitte Ekimae,10:30,4.6,230-0001,48.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%82%AB%E3%82%B9%E3%83%88-%E5%B0%BB%E6%89%8B%E9%A7%85%E5%89%8D%E5%BA%97-gusto-shitte-ekimae/PcWJA019Q4mPEu0si9cZPQ/
qjVjar80SH-70s_GxqrymA,神奈川県川崎市幸区戸手2-6,23:00,35.5467646,139.6926431,かつや 川崎戸手店 Katsuya KAWASAKI TODE,10:00,4.4,212-0005,71.0,https://www.ubereats.com/ja-JP/yokohama/food-delivery/%E3%81%8B%E3%81%A4%E3%82%84-%E5%B7%9D%E5%B4%8E%E6%88%B8%E6%89%8B%E5%BA%97-katsuya-kawasaki-tode/qjVjar80SH-70s_GxqrymA/
